,Speaker,Speaker Party,"('allgemein', 'volksinitiativ')","('ansicht', 'svpfraktion')","('arbeitnehmerinn', 'arbeitnehm')","('arme', 'xxi')","('artikel', 'absatz')","('artikel', 'or')","('aussenpolit', 'kommission')","('autofrei', 'sonntag')","('bilateral', 'abkomm')","('bitt', 'antrag')","('bitt', 'deshalb')","('bitt', 'nam')","('bund', 'kanton')","('bundesamt', 'justiz')","('bundesamt', 'verkehr')","('bundesprasident', 'villig')","('bundesrat', 'villig')","('darauf', 'aufmerksam')","('darum', 'geht')","('de', 'dardel')","('desweg', 'mocht')","('drei', 'jahr')","('einseit', 'massnahm')","('energi', 'schweiz')","('entwurf', 'bundesrat')","('erinner', 'ruf')","('erneuerbar', 'energi')","('erst', 'lini')","('etapp', 'bahn')","('europa', 'union')","('flankier', 'massnahm')","('flughaf', 'zurich')","('frag', 'herrn')","('fried', 'sicherheitspolit')","('ganz', 'schweiz')","('ganz', 'wichtig')","('geht', 'darum')","('geltend', 'recht')","('gemass', 'artikel')","('gesetz', 'grundlag')","('herr', 'bundesprasident')","('herr', 'bundesrat')","('herr', 'kolleg')","('herr', 'schluer')","('herr', 'theil')","('indig', 'volk')","('kanton', 'uri')","('kanton', 'zurich')","('kommission', 'rechtsfrag')","('kommission', 'stimm')","('kommission', 'verkehr')","('konstruktiv', 'referendum')","('mehr', 'benotigt')","('mehr', 'geld')","('mehrheit', 'kommission')","('mehrheit', 'svpfraktion')","('mieterinn', 'miet')","('million', 'frank')","('mind', 'i')","('mind', 'ii')","('mocht', 'daran')","('mocht', 'darauf')","('nach', 'jahr')","('nam', 'kommission')","('nam', 'spfraktion')","('nam', 'svpfraktion')","('neu', 'steu')","('offent', 'verkehr')","('parlamentar', 'initiativ')","('patient', 'patientinn')","('pensionskass', 'bund')","('pro', 'helvetia')","('pro', 'jahr')","('rentn', 'rentnerinn')","('rentnerinn', 'rentn')","('rund', 'milliard')","('russisch', 'foderation')","('schluss', 'gekomm')","('seit', 'jahr')","('servic', 'public')","('spfraktion', 'antrag')","('spfraktion', 'beantrag')","('spfraktion', 'bitt')","('spfraktion', 'ersuch')","('spfraktion', 'lehnt')","('spfraktion', 'mehrheit')","('spfraktion', 'mind')","('spfraktion', 'mocht')","('st', 'gall')","('standerat', 'folg')","('status', 'quo')","('steu', 'abgab')","('sursis', 'partiel')","('svpfraktion', 'antrag')","('svpfraktion', 'beantragt')","('svpfraktion', 'bitt')","('svpfraktion', 'bittet')","('svpfraktion', 'empfiehlt')","('svpfraktion', 'lehnt')","('svpfraktion', 'mehrheit')","('svpfraktion', 'mind')","('svpfraktion', 'vorlag')","('uns', 'kommission')","('unt', 'mittl')","('verkehr', 'fernmeldewes')","('vier', 'jahr')","('voll', 'ganz')","('weiterbild', 'schweiz')","('zehn', 'jahr')","('zweit', 'etapp')","('zweit', 'rohr')","('zweit', 'saul')"
49,Barbara Marty Kälin,Sozialdemokratische Partei der Schweiz (SP),0.0,0.0,0.0,0.0,0.022222222222222223,0.0,0.0,0.0,0.0,0.011111111111111112,0.15555555555555556,0.0,0.03333333333333333,0.0,0.0,0.0,0.03333333333333333,0.0,0.011111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.022222222222222223,0.0,0.03333333333333333,0.0,0.0,0.0,0.011111111111111112,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.011111111111111112,0.07777777777777778,0.0,0.022222222222222223,0.0,0.0,0.0,0.0,0.0,0.022222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.022222222222222223,0.0,0.0,0.14444444444444443,0.03333333333333333,0.05555555555555555,0.0,0.0,0.022222222222222223,0.0,0.011111111111111112,0.0,0.0,0.06666666666666667,0.011111111111111112,0.0,0.0,0.0,0.011111111111111112,0.0,0.0,0.011111111111111112,0.0,0.0,0.0,0.0,0.011111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.044444444444444446,0.0,0.0,0.0
50,Boris Banga,Sozialdemokratische Partei der Schweiz (SP),0.0,0.0,0.0,0.061855670103092786,0.061855670103092786,0.0,0.010309278350515464,0.0,0.0,0.030927835051546393,0.010309278350515464,0.041237113402061855,0.010309278350515464,0.0,0.0,0.0,0.0,0.010309278350515464,0.0,0.0,0.0,0.020618556701030927,0.0,0.0,0.020618556701030927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010309278350515464,0.010309278350515464,0.0,0.010309278350515464,0.010309278350515464,0.0,0.0,0.030927835051546393,0.05154639175257732,0.08247422680412371,0.05154639175257732,0.0,0.0,0.0,0.0,0.05154639175257732,0.010309278350515464,0.0,0.0,0.0,0.0,0.041237113402061855,0.0,0.020618556701030927,0.08247422680412371,0.020618556701030927,0.0,0.0,0.0,0.0,0.0,0.10309278350515463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010309278350515464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020618556701030927,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.0,0.0,0.0,0.0,0.010309278350515464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020618556701030927,0.0,0.0,0.010309278350515464,0.0,0.0,0.030927835051546393,0.0,0.0,0.0
51,Christine Goll,Sozialdemokratische Partei der Schweiz (SP),0.0,0.0,0.015625,0.0,0.0390625,0.0078125,0.0,0.0,0.0,0.0234375,0.028645833333333332,0.0026041666666666665,0.026041666666666668,0.0,0.0,0.0078125,0.0234375,0.020833333333333332,0.005208333333333333,0.0,0.0,0.010416666666666666,0.0,0.0,0.0234375,0.010416666666666666,0.0,0.005208333333333333,0.0,0.0,0.0078125,0.0,0.0026041666666666665,0.0,0.005208333333333333,0.0,0.026041666666666668,0.018229166666666668,0.0026041666666666665,0.010416666666666666,0.013020833333333334,0.03125,0.0,0.0,0.0078125,0.0,0.0,0.018229166666666668,0.0026041666666666665,0.0,0.0,0.0,0.0026041666666666665,0.010416666666666666,0.026041666666666668,0.0,0.005208333333333333,0.125,0.0234375,0.033854166666666664,0.018229166666666668,0.020833333333333332,0.005208333333333333,0.0,0.0078125,0.0,0.0,0.0,0.046875,0.033854166666666664,0.0,0.0,0.028645833333333332,0.028645833333333332,0.033854166666666664,0.0026041666666666665,0.0,0.0,0.005208333333333333,0.0,0.0026041666666666665,0.0,0.0,0.0,0.0078125,0.0026041666666666665,0.005208333333333333,0.0026041666666666665,0.0,0.0026041666666666665,0.005208333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028645833333333332,0.033854166666666664,0.0,0.0,0.0026041666666666665,0.0,0.0078125,0.0,0.0,0.044270833333333336
52,Claude Janiak,Sozialdemokratische Partei der Schweiz (SP),0.054187192118226604,0.0,0.0049261083743842365,0.014778325123152709,0.15763546798029557,0.0,0.009852216748768473,0.0,0.0,0.054187192118226604,0.034482758620689655,0.009852216748768473,0.0049261083743842365,0.0049261083743842365,0.0,0.0,0.0,0.0049261083743842365,0.0,0.0,0.0,0.0,0.0,0.0,0.009852216748768473,0.0,0.0049261083743842365,0.0049261083743842365,0.0,0.0,0.0,0.0,0.0,0.0,0.0049261083743842365,0.0,0.04926108374384237,0.019704433497536946,0.009852216748768473,0.024630541871921183,0.0049261083743842365,0.0049261083743842365,0.0,0.0,0.0,0.0,0.0,0.0,0.009852216748768473,0.009852216748768473,0.0,0.014778325123152709,0.0,0.0,0.04926108374384237,0.0,0.0,0.014778325123152709,0.019704433497536946,0.014778325123152709,0.0049261083743842365,0.0,0.0049261083743842365,0.014778325123152709,0.04433497536945813,0.0,0.0,0.0049261083743842365,0.14285714285714285,0.0,0.0,0.0049261083743842365,0.0049261083743842365,0.0,0.0,0.0,0.0,0.0,0.014778325123152709,0.0049261083743842365,0.0,0.014778325123152709,0.0,0.024630541871921183,0.0,0.0,0.0,0.0,0.0049261083743842365,0.03940886699507389,0.019704433497536946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049261083743842365,0.0,0.0,0.014778325123152709,0.0,0.0,0.0049261083743842365,0.0,0.0,0.0
53,Doris Stump,Sozialdemokratische Partei der Schweiz (SP),0.0,0.0,0.0,0.0,0.02857142857142857,0.0,0.0,0.0,0.0,0.0380952380952381,0.02857142857142857,0.009523809523809525,0.01904761904761905,0.01904761904761905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009523809523809525,0.0,0.10476190476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01904761904761905,0.02857142857142857,0.009523809523809525,0.0,0.02857142857142857,0.009523809523809525,0.0,0.0,0.0,0.009523809523809525,0.0,0.0,0.02857142857142857,0.009523809523809525,0.009523809523809525,0.0,0.0,0.0,0.0,0.05714285714285714,0.0,0.01904761904761905,0.2,0.01904761904761905,0.0380952380952381,0.009523809523809525,0.0,0.0,0.0,0.009523809523809525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009523809523809525,0.0,0.009523809523809525,0.0,0.0,0.0,0.02857142857142857,0.0,0.01904761904761905,0.0,0.009523809523809525,0.0,0.0,0.0,0.009523809523809525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009523809523809525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10476190476190476,0.009523809523809525,0.0,0.02857142857142857,0.0,0.0,0.0
54,Ernst Leuenberger,Sozialdemokratische Partei der Schweiz (SP),0.0,0.0,0.014251781472684086,0.0,0.06175771971496437,0.0,0.0,0.0,0.004750593824228029,0.014251781472684086,0.004750593824228029,0.0023752969121140144,0.007125890736342043,0.019002375296912115,0.011876484560570071,0.0023752969121140144,0.05938242280285035,0.028503562945368172,0.011876484560570071,0.0,0.0,0.011876484560570071,0.004750593824228029,0.0023752969121140144,0.0166270783847981,0.023752969121140142,0.0,0.014251781472684086,0.0166270783847981,0.0,0.004750593824228029,0.007125890736342043,0.009501187648456057,0.0,0.0,0.011876484560570071,0.019002375296912115,0.014251781472684086,0.004750593824228029,0.004750593824228029,0.023752969121140142,0.08788598574821853,0.004750593824228029,0.0,0.0,0.0,0.0,0.019002375296912115,0.0,0.007125890736342043,0.04513064133016627,0.0,0.0,0.0,0.009501187648456057,0.0,0.0,0.07125890736342043,0.007125890736342043,0.009501187648456057,0.0,0.004750593824228029,0.009501187648456057,0.009501187648456057,0.0,0.0,0.0,0.03800475059382423,0.019002375296912115,0.0,0.0023752969121140144,0.0,0.011876484560570071,0.0,0.0023752969121140144,0.0023752969121140144,0.0,0.0332541567695962,0.007125890736342043,0.03800475059382423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0332541567695962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007125890736342043,0.0,0.04513064133016627,0.007125890736342043,0.0023752969121140144,0.0,0.011876484560570071,0.021377672209026127,0.0,0.0
55,Erwin Jutzet,Sozialdemokratische Partei der Schweiz (SP),0.0,0.0,0.0053475935828877,0.0,0.08021390374331551,0.0213903743315508,0.0053475935828877,0.0,0.0,0.016042780748663103,0.0855614973262032,0.0,0.016042780748663103,0.016042780748663103,0.0,0.0,0.0,0.0106951871657754,0.026737967914438502,0.0106951871657754,0.0,0.0213903743315508,0.0,0.0,0.0213903743315508,0.0,0.0,0.0106951871657754,0.0,0.0,0.0,0.0,0.0,0.0,0.0106951871657754,0.0,0.053475935828877004,0.0106951871657754,0.0213903743315508,0.026737967914438502,0.0,0.0213903743315508,0.0053475935828877,0.0213903743315508,0.0,0.0053475935828877,0.0,0.0,0.15508021390374332,0.0,0.0,0.0,0.0,0.0,0.016042780748663103,0.0,0.0,0.026737967914438502,0.0106951871657754,0.0213903743315508,0.0,0.0106951871657754,0.0,0.0,0.0053475935828877,0.0,0.0,0.0213903743315508,0.0748663101604278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016042780748663103,0.0106951871657754,0.0,0.0,0.0,0.0053475935828877,0.0,0.0,0.0,0.0,0.0,0.0053475935828877,0.0,0.016042780748663103,0.0,0.06417112299465241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016042780748663103,0.0,0.0,0.0,0.0,0.0,0.0
56,Fabio Pedrina,Sozialdemokratische Partei der Schweiz (SP),0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.041666666666666664,0.0,0.125,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.041666666666666664,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.125,0.0
57,Franco Cavalli,Sozialdemokratische Partei der Schweiz (SP),0.0,0.0,0.0,0.0,0.0,0.0,0.013888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013888888888888888,0.0,0.013888888888888888,0.0,0.013888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013888888888888888,0.0,0.0,0.0,0.013888888888888888,0.0,0.027777777777777776,0.0,0.0,0.0,0.013888888888888888,0.0,0.0,0.013888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013888888888888888,0.0,0.013888888888888888,0.027777777777777776,0.0,0.0,0.2222222222222222,0.09722222222222222,0.041666666666666664,0.0,0.0,0.027777777777777776,0.0,0.027777777777777776,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.1527777777777778,0.0,0.013888888888888888,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,0.0,0.0,0.0
58,Hans Widmer,Sozialdemokratische Partei der Schweiz (SP),0.0,0.0,0.005555555555555556,0.0,0.07777777777777778,0.0,0.0,0.0,0.0,0.022222222222222223,0.0,0.027777777777777776,0.03333333333333333,0.0,0.0,0.0,0.016666666666666666,0.005555555555555556,0.016666666666666666,0.0,0.011111111111111112,0.011111111111111112,0.0,0.0,0.016666666666666666,0.0,0.005555555555555556,0.011111111111111112,0.0,0.005555555555555556,0.0,0.0,0.005555555555555556,0.0,0.0,0.0,0.016666666666666666,0.0,0.011111111111111112,0.005555555555555556,0.022222222222222223,0.06666666666666667,0.005555555555555556,0.027777777777777776,0.0,0.0,0.005555555555555556,0.0,0.005555555555555556,0.011111111111111112,0.0,0.022222222222222223,0.0,0.011111111111111112,0.011111111111111112,0.0,0.0,0.2111111111111111,0.03333333333333333,0.022222222222222223,0.005555555555555556,0.0,0.011111111111111112,0.016666666666666666,0.022222222222222223,0.0,0.0,0.0,0.011111111111111112,0.0,0.0,0.016666666666666666,0.044444444444444446,0.0,0.0,0.0,0.0,0.0,0.005555555555555556,0.0,0.0,0.005555555555555556,0.011111111111111112,0.0,0.0,0.0,0.0,0.011111111111111112,0.0,0.011111111111111112,0.005555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03888888888888889,0.011111111111111112,0.0,0.011111111111111112,0.0,0.0,0.0
59,Hans-Jürg Fehr,Sozialdemokratische Partei der Schweiz (SP),0.0,0.0,0.00819672131147541,0.0,0.036885245901639344,0.0,0.0,0.18442622950819673,0.0,0.00819672131147541,0.0,0.0,0.012295081967213115,0.004098360655737705,0.0,0.004098360655737705,0.00819672131147541,0.004098360655737705,0.01639344262295082,0.0,0.0,0.00819672131147541,0.0,0.0,0.004098360655737705,0.004098360655737705,0.0,0.004098360655737705,0.0,0.004098360655737705,0.004098360655737705,0.02459016393442623,0.004098360655737705,0.0,0.0,0.0,0.00819672131147541,0.01639344262295082,0.0,0.0,0.012295081967213115,0.00819672131147541,0.0,0.012295081967213115,0.004098360655737705,0.0,0.0,0.03278688524590164,0.0,0.004098360655737705,0.040983606557377046,0.0,0.0,0.004098360655737705,0.03278688524590164,0.0,0.0,0.0860655737704918,0.004098360655737705,0.020491803278688523,0.0,0.004098360655737705,0.01639344262295082,0.00819672131147541,0.004098360655737705,0.0,0.0,0.028688524590163935,0.11065573770491803,0.0,0.004098360655737705,0.0,0.03278688524590164,0.0,0.0,0.0,0.0,0.004098360655737705,0.004098360655737705,0.02459016393442623,0.0,0.0,0.0,0.0,0.004098360655737705,0.0,0.0,0.0,0.00819672131147541,0.0,0.004098360655737705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01639344262295082,0.0,0.040983606557377046,0.03278688524590164,0.0,0.0,0.00819672131147541,0.0,0.0,0.012295081967213115
60,Hildegard Fässler-Osterwalder,Sozialdemokratische Partei der Schweiz (SP),0.0,0.0,0.0053285968028419185,0.0017761989342806395,0.06216696269982238,0.0,0.0,0.0,0.0,0.012433392539964476,0.0053285968028419185,0.0017761989342806395,0.019538188277087035,0.0,0.0,0.0053285968028419185,0.056838365896980464,0.0,0.010657193605683837,0.0017761989342806395,0.0,0.019538188277087035,0.0,0.0017761989342806395,0.02664298401420959,0.003552397868561279,0.012433392539964476,0.0053285968028419185,0.0,0.0,0.0017761989342806395,0.0,0.007104795737122558,0.0,0.0053285968028419185,0.017761989342806393,0.06216696269982238,0.0053285968028419185,0.003552397868561279,0.0053285968028419185,0.008880994671403197,0.04085257548845471,0.003552397868561279,0.007104795737122558,0.0,0.0,0.0,0.0053285968028419185,0.0053285968028419185,0.012433392539964476,0.0,0.0,0.0017761989342806395,0.023090586145648313,0.028419182948490232,0.0,0.012433392539964476,0.2255772646536412,0.03197158081705151,0.03019538188277087,0.0053285968028419185,0.0017761989342806395,0.021314387211367674,0.0017761989342806395,0.0053285968028419185,0.0,0.0,0.0017761989342806395,0.047957371225577264,0.0,0.0,0.0,0.017761989342806393,0.0,0.0,0.007104795737122558,0.0,0.0017761989342806395,0.003552397868561279,0.0053285968028419185,0.0053285968028419185,0.0,0.0,0.0,0.0,0.0017761989342806395,0.0,0.007104795737122558,0.010657193605683837,0.0017761989342806395,0.0053285968028419185,0.0017761989342806395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010657193605683837,0.003552397868561279,0.0,0.015985790408525755,0.0,0.0,0.014209591474245116,0.0,0.0,0.003552397868561279
61,Jacqueline Fehr,Sozialdemokratische Partei der Schweiz (SP),0.0,0.0,0.0,0.037037037037037035,0.005291005291005291,0.0,0.005291005291005291,0.026455026455026454,0.0,0.026455026455026454,0.047619047619047616,0.0,0.005291005291005291,0.0,0.0,0.005291005291005291,0.005291005291005291,0.005291005291005291,0.005291005291005291,0.0,0.0,0.021164021164021163,0.0,0.0,0.0,0.0,0.0,0.031746031746031744,0.0,0.0,0.0,0.042328042328042326,0.0,0.0,0.0,0.015873015873015872,0.021164021164021163,0.0,0.0,0.010582010582010581,0.005291005291005291,0.0,0.0,0.0,0.010582010582010581,0.0,0.005291005291005291,0.07407407407407407,0.0,0.0,0.010582010582010581,0.0,0.0,0.0,0.021164021164021163,0.0,0.0,0.17989417989417988,0.026455026455026454,0.031746031746031744,0.0,0.0,0.010582010582010581,0.0,0.015873015873015872,0.0,0.0,0.015873015873015872,0.07936507936507936,0.0,0.0,0.0,0.07407407407407407,0.0,0.0,0.0,0.0,0.005291005291005291,0.005291005291005291,0.0,0.005291005291005291,0.0,0.010582010582010581,0.0,0.0,0.0,0.0,0.0,0.0,0.015873015873015872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010582010582010581,0.010582010582010581,0.010582010582010581,0.0,0.0,0.0,0.026455026455026454,0.021164021164021163,0.0
62,Jost Gross,Sozialdemokratische Partei der Schweiz (SP),0.0,0.0,0.04809619238476954,0.0,0.08817635270541083,0.02404809619238477,0.0,0.0,0.014028056112224449,0.01603206412825651,0.04208416833667335,0.050100200400801605,0.028056112224448898,0.006012024048096192,0.0,0.002004008016032064,0.004008016032064128,0.006012024048096192,0.008016032064128256,0.022044088176352707,0.0,0.014028056112224449,0.0,0.0,0.008016032064128256,0.012024048096192385,0.0,0.01002004008016032,0.0,0.0,0.002004008016032064,0.0,0.0,0.0,0.002004008016032064,0.018036072144288578,0.03006012024048096,0.022044088176352707,0.006012024048096192,0.01002004008016032,0.01603206412825651,0.01002004008016032,0.002004008016032064,0.0,0.002004008016032064,0.0,0.0,0.01002004008016032,0.02004008016032064,0.002004008016032064,0.0,0.0,0.0,0.0,0.026052104208416832,0.0,0.004008016032064128,0.056112224448897796,0.03006012024048096,0.022044088176352707,0.01002004008016032,0.006012024048096192,0.002004008016032064,0.012024048096192385,0.050100200400801605,0.0,0.0,0.008016032064128256,0.04408817635270541,0.006012024048096192,0.0,0.0,0.03006012024048096,0.0,0.004008016032064128,0.004008016032064128,0.0,0.004008016032064128,0.004008016032064128,0.002004008016032064,0.01002004008016032,0.0,0.002004008016032064,0.0,0.002004008016032064,0.01002004008016032,0.012024048096192385,0.004008016032064128,0.008016032064128256,0.018036072144288578,0.012024048096192385,0.0,0.012024048096192385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004008016032064128,0.0,0.0,0.004008016032064128,0.0,0.0,0.012024048096192385,0.002004008016032064,0.0,0.008016032064128256
63,Mario Fehr,Sozialdemokratische Partei der Schweiz (SP),0.0,0.0,0.0,0.08695652173913043,0.008695652173913044,0.0,0.0,0.0,0.008695652173913044,0.008695652173913044,0.0,0.008695652173913044,0.008695652173913044,0.0,0.0,0.0,0.0,0.0,0.017391304347826087,0.0,0.0,0.017391304347826087,0.0,0.0,0.017391304347826087,0.0,0.0,0.017391304347826087,0.0,0.043478260869565216,0.0,0.0,0.008695652173913044,0.008695652173913044,0.0,0.0,0.017391304347826087,0.0,0.008695652173913044,0.0,0.017391304347826087,0.043478260869565216,0.008695652173913044,0.1826086956521739,0.0,0.0,0.0,0.0,0.0,0.008695652173913044,0.0,0.06956521739130435,0.0,0.008695652173913044,0.017391304347826087,0.0,0.0,0.10434782608695652,0.017391304347826087,0.008695652173913044,0.0,0.0,0.02608695652173913,0.0,0.017391304347826087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008695652173913044,0.0,0.0,0.0,0.12173913043478261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05217391304347826,0.0,0.0,0.0
64,Moritz Leuenberger,Sozialdemokratische Partei der Schweiz (SP),0.0,0.0,0.0016038492381716118,0.0,0.026463512429831595,0.007217321571772253,0.0,0.0024057738572574178,0.0272654370489174,0.0016038492381716118,0.0,0.0,0.022453889334402566,0.0024057738572574178,0.01764234161988773,0.0016038492381716118,0.0024057738572574178,0.011226944667201283,0.012830793905372895,0.0,0.009623095429029671,0.007217321571772253,0.03608660785886127,0.019246190858059342,0.0136327185244587,0.011226944667201283,0.010425020048115477,0.028869286287089013,0.012830793905372895,0.040096230954290296,0.0272654370489174,0.040096230954290296,0.02566158781074579,0.0,0.026463512429831595,0.0048115477145148355,0.0272654370489174,0.015236567762630313,0.0048115477145148355,0.006415396952686447,0.0016038492381716118,0.0016038492381716118,0.0,0.00400962309542903,0.0008019246190858059,0.0,0.03127506014434643,0.023255813953488372,0.0,0.0008019246190858059,0.0016038492381716118,0.0,0.0,0.0048115477145148355,0.020850040096230954,0.0,0.0,0.09863672814755413,0.010425020048115477,0.00801924619085806,0.0024057738572574178,0.0136327185244587,0.0408981555733761,0.0008019246190858059,0.0,0.0,0.0,0.01764234161988773,0.020850040096230954,0.0,0.0,0.0,0.018444266238973536,0.0,0.0,0.0008019246190858059,0.0,0.0056134723336006415,0.011226944667201283,0.07538091419406576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018444266238973536,0.0056134723336006415,0.0016038492381716118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016038492381716118,0.00801924619085806,0.0008019246190858059,0.0,0.010425020048115477,0.015236567762630313,0.01764234161988773,0.0008019246190858059
65,Pascale Bruderer Wyss,Sozialdemokratische Partei der Schweiz (SP),0.0,0.0,0.0,0.0,0.0967741935483871,0.0,0.0,0.0,0.0,0.06451612903225806,0.06451612903225806,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03225806451612903,0.0,0.0,0.03225806451612903,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06451612903225806,0.0967741935483871,0.03225806451612903,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03225806451612903,0.0,0.0,0.03225806451612903,0.0,0.0,0.0,0.03225806451612903,0.0,0.0,0.12903225806451613,0.0,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03225806451612903,0.0,0.03225806451612903,0.0,0.0,0.03225806451612903,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,Paul Günter,Sozialdemokratische Partei der Schweiz (SP),0.0,0.0,0.0,0.013422818791946308,0.03355704697986577,0.0,0.0,0.0,0.0,0.020134228187919462,0.0,0.0,0.020134228187919462,0.0,0.0,0.0,0.006711409395973154,0.020134228187919462,0.053691275167785234,0.006711409395973154,0.0,0.0,0.0,0.0,0.0,0.013422818791946308,0.0,0.026845637583892617,0.0,0.0,0.0,0.0,0.006711409395973154,0.0,0.013422818791946308,0.020134228187919462,0.09395973154362416,0.0,0.0,0.013422818791946308,0.040268456375838924,0.10738255033557047,0.04697986577181208,0.08053691275167785,0.006711409395973154,0.0,0.0,0.013422818791946308,0.0,0.0,0.0,0.0,0.0,0.006711409395973154,0.006711409395973154,0.0,0.0,0.06040268456375839,0.0,0.006711409395973154,0.0,0.006711409395973154,0.013422818791946308,0.0,0.013422818791946308,0.0,0.006711409395973154,0.0,0.10738255033557047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006711409395973154,0.013422818791946308,0.03355704697986577,0.0,0.0,0.0,0.006711409395973154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006711409395973154,0.0,0.0,0.0,0.013422818791946308,0.0,0.0,0.03355704697986577,0.0,0.0,0.0
