,Speaker Party,Phrase,Counts,Freq,N,tf_idf
61,Christlichdemokratische Volkspartei der Schweiz (CVP),"('nach', 'jahr')",188.0,10,15,76.2274403243349
62,Christlichdemokratische Volkspartei der Schweiz (CVP),"('cvpfraktion', 'begrusst')",28.0,1,15,75.82540563086188
63,Sozialdemokratische Partei der Schweiz (SP),"('sinn', 'bitt')",187.0,10,15,75.82197521622675
64,Christlichdemokratische Volkspartei der Schweiz (CVP),"('mehrheit', 'kommission')",522.0,13,15,74.69864038043143
65,FDP.Die Liberalen (FDP-Liberale),"('herr', 'bundesrat')",182.0,10,15,73.79464967568592
66,Sozialdemokratische Partei der Schweiz (SP),"('mehrheit', 'kommission')",508.0,13,15,72.695228569462
67,Sozialdemokratische Partei der Schweiz (SP),"('frau', 'nationalratin')",93.0,7,15,70.8790248403614
68,Sozialdemokratische Partei der Schweiz (SP),"('rentnerinn', 'rentn')",93.0,7,15,70.8790248403614
69,FDP.Die Liberalen (FDP-Liberale),"('le', 'conseil')",77.0,6,15,70.55438635430994
70,Christlichdemokratische Volkspartei der Schweiz (CVP),"('gesetz', 'grundlag')",174.0,10,15,70.55092881082061
71,Sozialdemokratische Partei der Schweiz (SP),"('unterstutzt', 'spfraktion')",26.0,1,15,70.40930522865746
72,FDP.Die Liberalen (FDP-Liberale),"('darauf', 'hinweis')",137.0,9,15,69.98311045594073
73,Christlichdemokratische Volkspartei der Schweiz (CVP),"('kommission', 'folg')",136.0,9,15,69.47228483217474
74,Schweizerische Volkspartei (SVP),"('zinsbereinigt', 'gewinnsteu')",91.0,7,15,69.3547447362676
75,Christlichdemokratische Volkspartei der Schweiz (CVP),"('kommission', 'stimm')",223.0,11,15,69.1645490117562
76,Sozialdemokratische Partei der Schweiz (SP),"('grund', 'weshalb')",170.0,10,15,68.92906837838794
77,Sozialdemokratische Partei der Schweiz (SP),"('geltend', 'recht')",222.0,11,15,68.85439408345236
78,Christlichdemokratische Volkspartei der Schweiz (CVP),"('regional', 'personenverkehr')",74.0,6,15,67.80551415868747
79,Schweizerische Volkspartei (SVP),"('heut', 'schon')",132.0,9,15,67.42898233711078
80,Christlichdemokratische Volkspartei der Schweiz (CVP),"('erneuerbar', 'energi')",107.0,8,15,67.26112655819402
81,Christlichdemokratische Volkspartei der Schweiz (CVP),"('geht', 'frag')",107.0,8,15,67.26112655819402
82,Schweizerische Volkspartei (SVP),"('vorlauf', 'aufgenomm')",107.0,8,15,67.26112655819402
83,FDP.Die Liberalen (FDP-Liberale),"('frau', 'nationalratin')",88.0,7,15,67.06832458012691
84,FDP.Die Liberalen (FDP-Liberale),"('entwurf', 'bundesrat')",214.0,11,15,66.37315465702164
85,Christlichdemokratische Volkspartei der Schweiz (CVP),"('branchenorganisation', 'milch')",41.0,3,15,65.98695440979812
86,FDP.Die Liberalen (FDP-Liberale),"('darauf', 'hingewies')",211.0,11,15,65.44268987211012
87,Sozialdemokratische Partei der Schweiz (SP),"('zweit', 'saul')",104.0,8,15,65.3753005799269
88,FDP.Die Liberalen (FDP-Liberale),"('letzt', 'jahr')",292.0,12,15,65.15791698374925
91,Schweizerische Volkspartei (SVP),"('direkt', 'bundessteu')",127.0,9,15,64.87485421828082
92,Schweizerische Volkspartei (SVP),"('geht', 'frag')",102.0,8,15,64.11808326108216
93,Sozialdemokratische Partei der Schweiz (SP),"('geht', 'darum')",447.0,13,15,63.96607710738094
94,Sozialdemokratische Partei der Schweiz (SP),"('fluchtling', 'vorlauf')",58.0,5,15,63.71951274275037
95,Christlichdemokratische Volkspartei der Schweiz (CVP),"('antrag', 'wurd')",83.0,7,15,63.25762431989243
96,FDP.Die Liberalen (FDP-Liberale),"('mocht', 'bitt')",100.0,8,15,62.86086594223741
97,Christlichdemokratische Volkspartei der Schweiz (CVP),"('drei', 'jahr')",155.0,10,15,62.84709175676548
98,FDP.Die Liberalen (FDP-Liberale),"('kommission', 'folg')",123.0,9,15,62.83155172321686
99,Sozialdemokratische Partei der Schweiz (SP),"('vorhin', 'gesagt')",123.0,9,15,62.83155172321686
100,Schweizerische Volkspartei (SVP),"('entwurf', 'bundesrat')",202.0,11,15,62.651295517375566
101,Sozialdemokratische Partei der Schweiz (SP),"('entwurf', 'bundesrat')",202.0,11,15,62.651295517375566
102,Sozialdemokratische Partei der Schweiz (SP),"('nam', 'bundesrat')",57.0,5,15,62.62090045408226
103,Schweizerische Volkspartei (SVP),"('bundesrat', 'bleib')",82.0,7,15,62.495484267845534
104,Sozialdemokratische Partei der Schweiz (SP),"('deshalb', 'bitt')",154.0,10,15,62.44162664865731
105,Schweizerische Volkspartei (SVP),"('frau', 'bundesratin')",434.0,13,15,62.10576614005219
106,Sozialdemokratische Partei der Schweiz (SP),"('geht', 'frag')",98.0,8,15,61.60364862339266
107,Sozialdemokratische Partei der Schweiz (SP),"('drei', 'jahr')",151.0,10,15,61.225231324332825
108,Christlichdemokratische Volkspartei der Schweiz (CVP),"('heut', 'schon')",119.0,9,15,60.78824922815289
109,FDP.Die Liberalen (FDP-Liberale),"('heut', 'schon')",119.0,9,15,60.78824922815289
110,Schweizerische Volkspartei (SVP),"('geschatzt', 'kolleg')",119.0,9,15,60.78824922815289
111,Sozialdemokratische Partei der Schweiz (SP),"('eidgenoss', 'finanzkontroll')",119.0,9,15,60.78824922815289
112,Sozialdemokratische Partei der Schweiz (SP),"('finanzkommission', 'empfiehlt')",30.0,2,15,60.44709061626794
113,Christlichdemokratische Volkspartei der Schweiz (CVP),"('stimm', 'abgelehnt')",96.0,8,15,60.34643130454791
114,Christlichdemokratische Volkspartei der Schweiz (CVP),"('richtig', 'gesagt')",79.0,7,15,60.20906411170484
115,Schweizerische Volkspartei (SVP),"('schutz', 'privatsphar')",79.0,7,15,60.20906411170484
116,Christlichdemokratische Volkspartei der Schweiz (CVP),"('imm', 'mehr')",117.0,9,15,59.766597980620915
117,FDP.Die Liberalen (FDP-Liberale),"('mehrheit', 'kommission')",417.0,13,15,59.67305179816074
118,Sozialdemokratische Partei der Schweiz (SP),"('heut', 'morg')",147.0,10,15,59.60337089190016
119,Sozialdemokratische Partei der Schweiz (SP),"('spfraktion', 'begrusst')",22.0,1,15,59.577104424248624
120,Sozialdemokratische Partei der Schweiz (SP),"('spfraktion', 'mind')",22.0,1,15,59.577104424248624
121,Sozialdemokratische Partei der Schweiz (SP),"('ersatz', 'list')",22.0,1,15,59.577104424248624
122,Sozialdemokratische Partei der Schweiz (SP),"('buro', 'festgestellt')",22.0,1,15,59.577104424248624
123,Sozialdemokratische Partei der Schweiz (SP),"('festgestellt', 'wahl')",22.0,1,15,59.577104424248624
124,Sozialdemokratische Partei der Schweiz (SP),"('mandat', 'festgestellt')",22.0,1,15,59.577104424248624
125,Sozialdemokratische Partei der Schweiz (SP),"('parlamentsgesetz', 'parlamentar')",22.0,1,15,59.577104424248624
126,Sozialdemokratische Partei der Schweiz (SP),"('mandat', 'unvereinbar')",22.0,1,15,59.577104424248624
127,FDP.Die Liberalen (FDP-Liberale),"('geltend', 'recht')",192.0,11,15,59.54974623433718
128,Christlichdemokratische Volkspartei der Schweiz (CVP),"('lehnt', 'cvpfraktion')",37.0,3,15,59.54920276006171
129,Christlichdemokratische Volkspartei der Schweiz (CVP),"('elektron', 'stimmabgab')",45.0,4,15,59.47901279920438
130,Christlichdemokratische Volkspartei der Schweiz (CVP),"('offent', 'verkehr')",191.0,11,15,59.23959130603333
131,FDP.Die Liberalen (FDP-Liberale),"('z', 'b')",265.0,12,15,59.133041098265586
132,Schweizerische Volkspartei (SVP),"('uns', 'sicht')",265.0,12,15,59.133041098265586
133,Schweizerische Volkspartei (SVP),"('international', 'recht')",94.0,8,15,59.08921398570317
134,Christlichdemokratische Volkspartei der Schweiz (CVP),"('recht', 'gesagt')",77.0,7,15,58.68478400761105
135,Schweizerische Volkspartei (SVP),"('mehrheit', 'kommission')",410.0,13,15,58.67134589267603
136,Schweizerische Volkspartei (SVP),"('svpfraktion', 'bitt')",29.0,2,15,58.43218759572567
137,Christlichdemokratische Volkspartei der Schweiz (CVP),"('kolleg', 'cram')",53.0,5,15,58.22645129940982
138,Schweizerische Volkspartei (SVP),"('etwa', 'prozent')",113.0,9,15,57.72329548555695
139,Sozialdemokratische Partei der Schweiz (SP),"('imm', 'mehr')",113.0,9,15,57.72329548555695
140,Christlichdemokratische Volkspartei der Schweiz (CVP),"('herr', 'bundesrat')",142.0,10,15,57.57604535135934
141,FDP.Die Liberalen (FDP-Liberale),"('kommission', 'stimm')",184.0,11,15,57.06850680790646
143,Christlichdemokratische Volkspartei der Schweiz (CVP),"('cvpfraktion', 'erachtet')",21.0,1,15,56.869054223146414
145,Schweizerische Volkspartei (SVP),"('svpfraktion', 'vorlag')",21.0,1,15,56.869054223146414
146,Sozialdemokratische Partei der Schweiz (SP),"('spfraktion', 'antrag')",21.0,1,15,56.869054223146414
147,Sozialdemokratische Partei der Schweiz (SP),"('sprech', 'spfraktion')",21.0,1,15,56.869054223146414
148,Sozialdemokratische Partei der Schweiz (SP),"('gewahlt', 'erklart')",21.0,1,15,56.869054223146414
149,Sozialdemokratische Partei der Schweiz (SP),"('gultig', 'zustand')",21.0,1,15,56.869054223146414
150,Sozialdemokratische Partei der Schweiz (SP),"('buro', 'mandat')",21.0,1,15,56.869054223146414
151,Sozialdemokratische Partei der Schweiz (SP),"('kommission', 'unterstutz')",62.0,6,15,56.810025376197615
152,Christlichdemokratische Volkspartei der Schweiz (CVP),"('rund', 'prozent')",140.0,10,15,56.76511513514301
153,Schweizerische Volkspartei (SVP),"('darauf', 'hingewies')",183.0,11,15,56.75835187960262
154,Christlichdemokratische Volkspartei der Schweiz (CVP),"('enthalt', 'abgelehnt')",74.0,7,15,56.39836385147036
155,Christlichdemokratische Volkspartei der Schweiz (CVP),"('pro', 'jahr')",252.0,12,15,56.23217493118086
156,Sozialdemokratische Partei der Schweiz (SP),"('daran', 'erinn')",89.0,8,15,55.946170688591295
157,Schweizerische Volkspartei (SVP),"('eidgenoss', 'finanzkontroll')",109.0,9,15,55.67999299049299
158,FDP.Die Liberalen (FDP-Liberale),"('gesetz', 'grundlag')",137.0,10,15,55.54871981081852
159,Christlichdemokratische Volkspartei der Schweiz (CVP),"('zweit', 'saul')",88.0,8,15,55.31756202916892
160,FDP.Die Liberalen (FDP-Liberale),"('automat', 'informationsaustausch')",88.0,8,15,55.31756202916892
161,Christlichdemokratische Volkspartei der Schweiz (CVP),"('entwurf', 'bundesrat')",178.0,11,15,55.207577238083424
162,FDP.Die Liberalen (FDP-Liberale),"('gemass', 'artikel')",178.0,11,15,55.207577238083424
163,FDP.Die Liberalen (FDP-Liberale),"('la', 'suiss')",50.0,5,15,54.93061443340549
165,Schweizerische Volkspartei (SVP),"('seit', 'fahn')",87.0,8,15,54.68895336974655
166,Sozialdemokratische Partei der Schweiz (SP),"('hauslich', 'gewalt')",107.0,9,15,54.65834174296101
168,Schweizerische Volkspartei (SVP),"('zwanzig', 'jahr')",134.0,10,15,54.33232448649403
169,Schweizerische Volkspartei (SVP),"('z', 'b')",243.0,12,15,54.22388296935297
171,FDP.Die Liberalen (FDP-Liberale),"('unterstutzt', 'fdpliberal')",20.0,1,15,54.1610040220442
172,Schweizerische Volkspartei (SVP),"('unterstutzt', 'svpfraktion')",20.0,1,15,54.1610040220442
173,Schweizerische Volkspartei (SVP),"('mocht', 'bitt')",86.0,8,15,54.06034471032417
174,Christlichdemokratische Volkspartei der Schweiz (CVP),"('gemass', 'artikel')",174.0,11,15,53.966957524868064
175,Schweizerische Volkspartei (SVP),"('geht', 'darum')",375.0,13,15,53.66281636525247
176,FDP.Die Liberalen (FDP-Liberale),"('vorlauf', 'aufgenomm')",85.0,8,15,53.4317360509018
177,Sozialdemokratische Partei der Schweiz (SP),"('de', 'la')",85.0,8,15,53.4317360509018
178,Christlichdemokratische Volkspartei der Schweiz (CVP),"('bundesamt', 'verkehr')",70.0,7,15,53.34980364328277
179,Schweizerische Volkspartei (SVP),"('geschatzt', 'kollegin')",70.0,7,15,53.34980364328277
180,Sozialdemokratische Partei der Schweiz (SP),"('kommission', 'rechtsfrag')",172.0,11,15,53.34664766826039
181,Christlichdemokratische Volkspartei der Schweiz (CVP),"('insof', 'glaub')",33.0,3,15,53.11145111032531
182,FDP.Die Liberalen (FDP-Liberale),"('dan', 'le')",40.0,4,15,52.87023359929278
183,Schweizerische Volkspartei (SVP),"('herr', 'pardini')",40.0,4,15,52.87023359929278
184,Christlichdemokratische Volkspartei der Schweiz (CVP),"('herr', 'kolleg')",170.0,11,15,52.726337811652705
185,Schweizerische Volkspartei (SVP),"('losung', 'find')",130.0,10,15,52.71046405406137
186,Sozialdemokratische Partei der Schweiz (SP),"('glaub', 'wichtig')",69.0,7,15,52.587663591235874
187,FDP.Die Liberalen (FDP-Liberale),"('drei', 'jahr')",129.0,10,15,52.30499894595321
188,Sozialdemokratische Partei der Schweiz (SP),"('offent', 'hand')",129.0,10,15,52.30499894595321
189,FDP.Die Liberalen (FDP-Liberale),"('geht', 'frag')",83.0,8,15,52.17451873205705
190,Schweizerische Volkspartei (SVP),"('direkt', 'demokrati')",128.0,10,15,51.89953383784504
191,FDP.Die Liberalen (FDP-Liberale),"('darauf', 'aufmerksam')",68.0,7,15,51.82552353918898
192,Sozialdemokratische Partei der Schweiz (SP),"('sag', 'bundesrat')",68.0,7,15,51.82552353918898
193,Schweizerische Volkspartei (SVP),"('geh', 'davon')",232.0,12,15,51.76930390489667
194,Sozialdemokratische Partei der Schweiz (SP),"('wurd', 'gesagt')",101.0,9,15,51.59338800036506
195,Christlichdemokratische Volkspartei der Schweiz (CVP),"('gleich', 'lang')",82.0,8,15,51.545910072634676
196,Schweizerische Volkspartei (SVP),"('geschatzt', 'frau')",82.0,8,15,51.545910072634676
197,Christlichdemokratische Volkspartei der Schweiz (CVP),"('cvpfraktion', 'vorlag')",32.0,3,15,51.50201319789121
198,Christlichdemokratische Volkspartei der Schweiz (CVP),"('wak', 'rat')",32.0,3,15,51.50201319789121
199,FDP.Die Liberalen (FDP-Liberale),"('international', 'zusammenarbeit')",127.0,10,15,51.494068729736874
200,Christlichdemokratische Volkspartei der Schweiz (CVP),"('geltend', 'recht')",166.0,11,15,51.485718098437346
201,Schweizerische Volkspartei (SVP),"('bundesrat', 'folg')",166.0,11,15,51.485718098437346
205,Schweizerische Volkspartei (SVP),"('mehrheit', 'svpfraktion')",19.0,1,15,51.45295382094199
206,Sozialdemokratische Partei der Schweiz (SP),"('spfraktion', 'lehnt')",19.0,1,15,51.45295382094199
207,Sozialdemokratische Partei der Schweiz (SP),"('spfraktion', 'vorlag')",19.0,1,15,51.45295382094199
208,Sozialdemokratische Partei der Schweiz (SP),"('spfraktion', 'bittet')",19.0,1,15,51.45295382094199
209,Sozialdemokratische Partei der Schweiz (SP),"('angab', 'herrn')",19.0,1,15,51.45295382094199
210,Christlichdemokratische Volkspartei der Schweiz (CVP),"('bundesrat', 'beantragt')",165.0,11,15,51.17556317013351
211,Sozialdemokratische Partei der Schweiz (SP),"('heut', 'geltend')",67.0,7,15,51.06338348714208
212,Sozialdemokratische Partei der Schweiz (SP),"('grund', 'dafur')",81.0,8,15,50.9173014132123
213,Sozialdemokratische Partei der Schweiz (SP),"('sicht', 'bundesrat')",81.0,8,15,50.9173014132123
214,Sozialdemokratische Partei der Schweiz (SP),"('offent', 'verkehr')",164.0,11,15,50.86540824182967
215,Schweizerische Volkspartei (SVP),"('drei', 'jahr')",125.0,10,15,50.68313851352055
216,Sozialdemokratische Partei der Schweiz (SP),"('mocht', 'einfach')",99.0,9,15,50.57173675283308
217,FDP.Die Liberalen (FDP-Liberale),"('herr', 'kolleg')",163.0,11,15,50.55525331352583
218,Schweizerische Volkspartei (SVP),"('mind', 'aeschi')",66.0,7,15,50.30124343509518
219,Schweizerische Volkspartei (SVP),"('ja', 'sag')",66.0,7,15,50.30124343509518
220,Sozialdemokratische Partei der Schweiz (SP),"('zinsbereinigt', 'gewinnsteu')",66.0,7,15,50.30124343509518
221,Schweizerische Volkspartei (SVP),"('frau', 'bundesprasidentin')",80.0,8,15,50.28869275378993
222,Sozialdemokratische Partei der Schweiz (SP),"('bundesrat', 'vorgeschlag')",80.0,8,15,50.28869275378993
223,Sozialdemokratische Partei der Schweiz (SP),"('aeschi', 'thomas')",80.0,8,15,50.28869275378993
224,Sozialdemokratische Partei der Schweiz (SP),"('patientinn', 'patient')",80.0,8,15,50.28869275378993
225,Christlichdemokratische Volkspartei der Schweiz (CVP),"('offent', 'hand')",124.0,10,15,50.277673405412386
226,FDP.Die Liberalen (FDP-Liberale),"('bereit', 'heut')",162.0,11,15,50.24509838522199
227,FDP.Die Liberalen (FDP-Liberale),"('bundesrat', 'beantragt')",161.0,11,15,49.93494345691815
228,Sozialdemokratische Partei der Schweiz (SP),"('bereit', 'heut')",161.0,11,15,49.93494345691815
229,Schweizerische Volkspartei (SVP),"('gibt', 'viel')",65.0,7,15,49.539103383048285
230,Christlichdemokratische Volkspartei der Schweiz (CVP),"('kanton', 'thurgau')",54.0,6,15,49.479699521204374
231,Schweizerische Volkspartei (SVP),"('eidgenoss', 'steuerverwalt')",78.0,8,15,49.03147543494518
232,Christlichdemokratische Volkspartei der Schweiz (CVP),"('cvpfraktion', 'bitt')",37.0,4,15,48.90496607934582
233,Sozialdemokratische Partei der Schweiz (SP),"('kommissionssprech', 'gesagt')",64.0,7,15,48.77696333100139
234,Sozialdemokratische Partei der Schweiz (SP),"('war', 'buro')",18.0,1,15,48.74490361983978
236,FDP.Die Liberalen (FDP-Liberale),"('nationalrat', 'beschloss')",53.0,6,15,48.56340878933022
237,Schweizerische Volkspartei (SVP),"('kolleg', 'glattli')",53.0,6,15,48.56340878933022
238,Sozialdemokratische Partei der Schweiz (SP),"('automat', 'informationsaustausch')",77.0,8,15,48.4028667755228
239,Christlichdemokratische Volkspartei der Schweiz (CVP),"('mineral', 'rohstoff')",30.0,3,15,48.28313737302301
240,Schweizerische Volkspartei (SVP),"('kommission', 'folg')",94.0,9,15,48.017608634003125
241,Sozialdemokratische Partei der Schweiz (SP),"('motion', 'verlangt')",94.0,9,15,48.017608634003125
242,FDP.Die Liberalen (FDP-Liberale),"('sicht', 'kommission')",63.0,7,15,48.014823278954495
243,Christlichdemokratische Volkspartei der Schweiz (CVP),"('zwanzig', 'jahr')",118.0,10,15,47.8448827567634
244,Christlichdemokratische Volkspartei der Schweiz (CVP),"('bundesrat', 'vorgeschlag')",76.0,8,15,47.774258116100434
245,Christlichdemokratische Volkspartei der Schweiz (CVP),"('lang', 'spiess')",76.0,8,15,47.774258116100434
246,Schweizerische Volkspartei (SVP),"('bitt', 'motion')",154.0,11,15,47.763858958791275
247,FDP.Die Liberalen (FDP-Liberale),"('imm', 'mehr')",93.0,9,15,47.506783010237136
248,Sozialdemokratische Partei der Schweiz (SP),"('direkt', 'bundessteu')",93.0,9,15,47.506783010237136
249,Schweizerische Volkspartei (SVP),"('gesetz', 'grundlag')",117.0,10,15,47.43941764865523
250,Christlichdemokratische Volkspartei der Schweiz (CVP),"('frau', 'nationalratin')",62.0,7,15,47.2526832269076
251,Schweizerische Volkspartei (SVP),"('leb', 'bedroht')",43.0,5,15,47.24032841272872
252,Sozialdemokratische Partei der Schweiz (SP),"('erleichtert', 'einburger')",43.0,5,15,47.24032841272872
253,Christlichdemokratische Volkspartei der Schweiz (CVP),"('stimm', 'enthalt')",684.0,14,15,47.19112409707477
254,Schweizerische Volkspartei (SVP),"('etwa', 'milliard')",75.0,8,15,47.14564945667806
255,Sozialdemokratische Partei der Schweiz (SP),"('schon', 'gesagt')",92.0,9,15,46.99595738647115
256,Sozialdemokratische Partei der Schweiz (SP),"('bundesrat', 'maur')",92.0,9,15,46.99595738647115
257,Schweizerische Volkspartei (SVP),"('pro', 'jahr')",210.0,12,15,46.86014577598405
258,FDP.Die Liberalen (FDP-Liberale),"('strateg', 'ziel')",51.0,6,15,46.73082732558191
259,Sozialdemokratische Partei der Schweiz (SP),"('herrn', 'standerat')",51.0,6,15,46.73082732558191
260,Sozialdemokratische Partei der Schweiz (SP),"('zwingend', 'lebenslang')",29.0,3,15,46.67369946058891
261,Sozialdemokratische Partei der Schweiz (SP),"('wahl', 'herrn')",29.0,3,15,46.67369946058891
262,Sozialdemokratische Partei der Schweiz (SP),"('nach', 'jahr')",115.0,10,15,46.6284874324389
263,Sozialdemokratische Partei der Schweiz (SP),"('servic', 'public')",115.0,10,15,46.6284874324389
264,FDP.Die Liberalen (FDP-Liberale),"('europa', 'union')",150.0,11,15,46.523239245575915
265,Sozialdemokratische Partei der Schweiz (SP),"('darauf', 'hingewies')",150.0,11,15,46.523239245575915
266,Sozialdemokratische Partei der Schweiz (SP),"('deshalb', 'bundesrat')",74.0,8,15,46.51704079725568
267,FDP.Die Liberalen (FDP-Liberale),"('bundesrat', 'empfiehlt')",61.0,7,15,46.4905431748607
268,Schweizerische Volkspartei (SVP),"('gut', 'gemeint')",61.0,7,15,46.4905431748607
269,Schweizerische Volkspartei (SVP),"('gebund', 'ausgab')",91.0,9,15,46.48513176270516
270,Christlichdemokratische Volkspartei der Schweiz (CVP),"('cvpfraktion', 'meinung')",23.0,2,15,46.342769472472085
272,Sozialdemokratische Partei der Schweiz (SP),"('spfraktion', 'bitt')",23.0,2,15,46.342769472472085
273,Christlichdemokratische Volkspartei der Schweiz (CVP),"('rund', 'million')",207.0,12,15,46.19071512204142
275,Schweizerische Volkspartei (SVP),"('vorab', 'festzuhalt')",17.0,1,15,46.03685341873757
276,Sozialdemokratische Partei der Schweiz (SP),"('lehnt', 'spfraktion')",17.0,1,15,46.03685341873757
277,Sozialdemokratische Partei der Schweiz (SP),"('erklart', 'buro')",17.0,1,15,46.03685341873757
